player_id,player_name,season,trade_date,team_from,team_to,pre_games,post_games,shift_bucket,pre_min,pre_pts,pre_reb,pre_ast,pre_stl,pre_blk,pre_tov,pre_fg_pct,pre_fg3_pct,pre_ft_pct,pre_ts_pct,pre_usg_rate,pre_plus_minus,pre_pts_per_min,pre_ast_per_min,pre_reb_per_min,pre_tov_per_min,team_from_off_rating,team_to_off_rating,team_from_def_rating,team_to_def_rating,team_from_net_rating,team_to_net_rating,team_from_pace,team_to_pace,team_from_ts_pct,team_to_ts_pct,team_from_efg_pct,team_to_efg_pct,team_from_ast_pct,team_to_ast_pct,team_from_tm_tov_pct,team_to_tm_tov_pct,team_from_reb_pct,team_to_reb_pct,delta_team_off_rating,delta_team_def_rating,delta_team_net_rating,delta_team_pace,delta_team_ts_pct,delta_team_efg_pct,delta_team_ast_pct,delta_team_tm_tov_pct,delta_team_reb_pct,shift_magnitude,delta_pts,delta_ts_pct,delta_usg_rate,post_pts,post_ts_pct,post_usg_rate
200755,JJ Redick,2020-21,2021-03-25,NOP,DAL,31,13,small_shift,18.5806,8.7097,1.6774,1.2903,0.2903,0.0645,0.8065,0.3884,0.3425,0.5806,0.5753,107.6189,-1.0,0.4688,0.0694,0.0903,0.0434,113.0,114.6,113.3,112.3,-0.3,2.3,100.54,97.94,0.57,0.582,0.537,0.55,0.612,0.557,0.144,0.123,0.527,0.496,1.5999999999999943,-1.0,2.5999999999999996,-2.6000000000000085,0.01200000000000001,0.013000000000000012,-0.05499999999999994,-0.02099999999999999,-0.031000000000000028,1.4083308358502695,-4.3251,-0.0589,2.7361,4.3846,0.5163,110.3549
1626181,Norman Powell,2020-21,2021-03-25,TOR,POR,42,27,large_shift,30.4286,19.5952,3.0,1.8333,1.119,0.1905,1.8333,0.4761,0.4167,0.7344,0.6453,134.7994,-0.4524,0.644,0.0602,0.0986,0.0602,111.6,117.1,112.0,115.3,-0.4,1.8,99.57,98.97,0.567,0.577,0.529,0.54,0.607,0.515,0.133,0.112,0.479,0.495,5.5,3.299999999999997,2.2,-0.5999999999999943,0.010000000000000009,0.01100000000000001,-0.09199999999999997,-0.021000000000000005,0.016000000000000014,2.4305290052868416,-2.5582,-0.0696,-19.4248,17.037,0.5757,115.3746
203496,Robert Covington,2019-20,2020-02-05,MIN,HOU,48,22,small_shift,29.375,12.8125,5.9792,1.1667,1.6667,0.9375,1.5208,0.4333,0.3314,0.5754,0.5722,99.9529,-0.8958,0.4362,0.0397,0.2035,0.0518,107.6,112.5,111.6,109.8,-4.0,2.7,103.94,104.04,0.551,0.578,0.514,0.537,0.59,0.53,0.146,0.14,0.488,0.48,4.900000000000006,-1.7999999999999972,6.7,0.10000000000000853,0.026999999999999913,0.02300000000000002,-0.05999999999999994,-0.005999999999999978,-0.008000000000000007,1.344703850976546,-1.2216,-0.0414,-14.2172,11.5909,0.5308,85.7357
1626156,D'Angelo Russell,2019-20,2020-02-06,GSW,MIN,33,12,small_shift,32.1212,23.6061,3.697,6.2424,0.9394,0.2727,3.0606,0.4201,0.3392,0.697,0.5577,179.1243,-6.9697,0.7349,0.1943,0.1151,0.0953,104.4,107.6,113.0,111.6,-8.6,-4.0,101.04,103.94,0.54,0.551,0.497,0.514,0.663,0.59,0.146,0.146,0.481,0.488,3.1999999999999886,-1.4000000000000057,4.6,2.8999999999999915,0.01100000000000001,0.017000000000000015,-0.07300000000000006,0.0,0.007000000000000006,1.8274566291953451,-1.9394,-0.005,-12.6377,21.6667,0.5527,166.4866
203952,Andrew Wiggins,2019-20,2020-02-06,MIN,GSW,42,12,large_shift,34.619,22.4286,5.2143,3.6905,0.6905,0.8571,2.5476,0.4384,0.3166,0.7053,0.5346,156.912,-2.8095,0.6479,0.1066,0.1506,0.0736,107.6,104.4,111.6,113.0,-4.0,-8.6,103.94,101.04,0.551,0.54,0.514,0.497,0.59,0.663,0.146,0.146,0.488,0.481,-3.1999999999999886,1.4000000000000057,-4.6,-2.8999999999999915,-0.01100000000000001,-0.017000000000000015,0.07300000000000006,0.0,-0.007000000000000006,3.1008796041492124,-3.0119,0.0077,-15.5494,19.4167,0.5423,141.3626
202694,Marcus Morris Sr.,2019-20,2020-02-06,NYK,LAC,43,19,large_shift,32.2558,19.5581,5.4186,1.3721,0.7907,0.3953,1.6977,0.4324,0.4408,0.8002,0.5815,138.9939,-2.907,0.6063,0.0425,0.168,0.0526,105.9,113.3,112.4,106.9,-6.5,6.3,99.11,102.16,0.531,0.577,0.501,0.535,0.552,0.571,0.143,0.142,0.513,0.515,7.3999999999999915,-5.5,12.8,3.049999999999997,0.04599999999999993,0.03400000000000003,0.018999999999999906,-0.0010000000000000009,0.0020000000000000018,2.689424318590659,-9.4529,-0.0589,-50.286,10.1053,0.5226,88.7079
202699,Tobias Harris,2018-19,2019-02-06,LAC,PHI,55,27,medium_shift,34.6,20.9455,7.8545,2.7273,0.7273,0.4364,1.9818,0.4866,0.4063,0.847,0.6054,130.264,0.2545,0.6054,0.0788,0.227,0.0573,111.4,111.6,110.4,109.0,1.0,2.6,102.66,102.59,0.575,0.574,0.529,0.532,0.582,0.648,0.141,0.144,0.5,0.517,0.19999999999998863,-1.4000000000000057,1.6,-0.06999999999999318,-0.0010000000000000009,0.0030000000000000027,0.06600000000000006,0.0030000000000000027,0.017000000000000015,2.0886177855119428,-2.7232,-0.0434,-11.6317,18.2222,0.562,118.6323
201188,Marc Gasol,2018-19,2019-02-07,MEM,TOR,53,26,medium_shift,33.8113,15.7358,8.5849,4.6792,1.1321,1.1887,2.2453,0.4484,0.3334,0.7083,0.5405,122.7538,-0.9057,0.4654,0.1384,0.2539,0.0664,105.6,112.6,108.0,106.8,-2.4,5.8,97.15,100.51,0.548,0.579,0.508,0.543,0.631,0.603,0.143,0.138,0.484,0.502,7.0,-1.2000000000000028,8.2,3.3599999999999994,0.030999999999999917,0.03500000000000003,-0.028000000000000025,-0.004999999999999977,0.018000000000000016,1.9420704680263554,-6.6205,0.0241,-32.1493,9.1154,0.5646,90.6046
202703,Nikola Mirotic,2018-19,2019-02-07,NOP,MIL,32,14,small_shift,28.875,16.6875,8.25,1.0938,0.6562,0.7812,1.1562,0.4202,0.3366,0.6809,0.5914,122.1172,1.0938,0.5779,0.0379,0.2857,0.04,110.7,113.5,112.0,104.9,-1.3,8.6,103.89,103.57,0.563,0.583,0.529,0.55,0.619,0.601,0.142,0.133,0.509,0.516,2.799999999999997,-7.099999999999994,9.9,-0.3200000000000074,0.020000000000000018,0.02100000000000002,-0.018000000000000016,-0.00899999999999998,0.007000000000000006,1.706252855462169,-5.0446,-0.0298,-9.4154,11.6429,0.5616,112.7018
203084,Harrison Barnes,2018-19,2019-02-06,DAL,SAC,48,28,medium_shift,32.3542,17.8333,4.25,1.2708,0.6875,0.2292,1.3958,0.4069,0.3791,0.743,0.541,133.1461,-1.5833,0.5512,0.0393,0.1314,0.0431,108.7,109.6,110.1,110.8,-1.5,-1.2,99.6,103.88,0.555,0.554,0.519,0.524,0.603,0.588,0.142,0.128,0.503,0.487,0.8999999999999915,0.7000000000000028,0.30000000000000004,4.280000000000001,-0.0010000000000000009,0.0050000000000000044,-0.015000000000000013,-0.013999999999999985,-0.016000000000000014,2.060987190724611,-3.5833,0.0369,-41.8991,14.25,0.5779,91.247
203493,Reggie Bullock,2018-19,2019-02-07,DET,LAL,44,19,large_shift,30.8182,12.1364,2.7955,2.4773,0.5455,0.1136,1.2273,0.3937,0.3629,0.4773,0.5691,94.6002,0.2955,0.3938,0.0804,0.0907,0.0398,108.4,107.4,108.7,108.9,-0.3,-1.6,97.88,103.6,0.544,0.554,0.509,0.527,0.579,0.6,0.14,0.15,0.509,0.502,-1.0,0.20000000000000284,-1.3,5.719999999999999,0.010000000000000009,0.018000000000000016,0.02100000000000002,0.009999999999999981,-0.007000000000000006,2.7087136384731547,-2.8206,-0.0236,-17.8644,9.3158,0.5455,76.7358
203490,Otto Porter Jr.,2018-19,2019-02-07,WAS,CHI,41,15,large_shift,29.0976,12.6341,5.6341,1.9512,1.561,0.5366,0.9756,0.4425,0.3491,0.4285,0.5509,100.3919,-0.9024,0.4342,0.0671,0.1936,0.0335,110.2,104.5,112.9,112.8,-2.7,-8.3,102.23,99.3,0.567,0.541,0.531,0.505,0.623,0.55,0.136,0.141,0.477,0.483,-5.700000000000003,-0.10000000000000853,-5.6000000000000005,-2.930000000000007,-0.025999999999999912,-0.026000000000000023,-0.07299999999999995,0.004999999999999977,0.006000000000000005,3.3120895887698545,4.8325,0.0582,17.0683,17.4667,0.6091,117.4603
202683,Enes Kanter,2018-19,2019-02-07,NYK,POR,44,23,medium_shift,25.5455,13.9545,10.4773,1.9091,0.4091,0.3864,1.7955,0.5308,0.125,0.5904,0.585,128.7108,-4.75,0.5463,0.0747,0.4101,0.0703,104.0,113.7,112.9,109.5,-8.9,4.2,100.16,99.96,0.529,0.568,0.49,0.528,0.525,0.544,0.14,0.137,0.486,0.526,9.700000000000003,-3.4000000000000057,13.100000000000001,-0.20000000000000284,0.038999999999999924,0.038000000000000034,0.019000000000000017,-0.0030000000000000027,0.040000000000000036,2.2652343492087845,-0.8676,0.0295,4.43,13.087,0.6145,133.1408
201599,DeAndre Jordan,2018-19,2019-01-29,DAL,NYK,49,19,large_shift,31.2245,11.1224,13.8163,2.0,0.6735,1.0816,2.2449,0.6494,0.0,0.5769,0.6693,81.4426,-0.6735,0.3562,0.0641,0.4425,0.0719,108.7,104.0,110.1,112.9,-1.5,-8.9,99.6,100.16,0.555,0.529,0.519,0.49,0.603,0.525,0.142,0.14,0.503,0.486,-4.700000000000003,2.8000000000000114,-7.4,0.5600000000000023,-0.026000000000000023,-0.029000000000000026,-0.07799999999999996,-0.001999999999999974,-0.017000000000000015,3.2798412072399055,-0.2277,0.0114,12.8681,10.8947,0.6807,94.3108
201933,Blake Griffin,2017-18,2018-01-29,LAC,DET,33,25,large_shift,34.5152,22.6061,7.9394,5.4242,0.8788,0.2727,3.0,0.4437,0.3397,0.7855,0.5531,163.7086,0.7576,0.655,0.1572,0.23,0.0869,109.4,106.6,109.2,106.7,0.2,-0.1,99.54,96.75,0.564,0.543,0.527,0.512,0.555,0.582,0.147,0.138,0.504,0.499,-2.8000000000000114,-2.5,-0.30000000000000004,-2.7900000000000063,-0.020999999999999908,-0.015000000000000013,0.026999999999999913,-0.00899999999999998,-0.0050000000000000044,2.5624047897635505,-2.7661,-0.0219,-4.4588,19.84,0.5312,159.2498
202738,Isaiah Thomas,2017-18,2018-02-08,CLE,LAL,15,17,large_shift,27.0667,14.7333,2.0667,4.5333,0.6,0.1333,2.7333,0.3653,0.2357,0.7546,0.4935,158.6335,-8.8,0.5443,0.1675,0.0764,0.101,112.0,106.0,111.1,107.3,1.0,-1.3,98.72,100.9,0.584,0.548,0.547,0.517,0.579,0.584,0.139,0.155,0.492,0.505,-6.0,-3.799999999999997,-2.3,2.180000000000007,-0.03599999999999992,-0.030000000000000027,0.0050000000000000044,0.015999999999999986,0.013000000000000012,3.38056550301822,0.8549,0.0267,2.0491,15.5882,0.5202,160.6825
203903,Jordan Clarkson,2017-18,2018-02-08,LAL,CLE,53,28,medium_shift,23.6415,14.5472,3.0,3.2642,0.7358,0.0566,1.7925,0.4352,0.2912,0.6145,0.5317,155.6773,-0.3962,0.6153,0.1381,0.1269,0.0758,106.0,112.0,107.3,111.1,-1.3,1.0,100.9,98.72,0.548,0.584,0.517,0.547,0.584,0.579,0.155,0.139,0.505,0.492,6.0,3.799999999999997,2.3,-2.180000000000007,0.03599999999999992,0.030000000000000027,-0.0050000000000000044,-0.015999999999999986,-0.013000000000000012,2.2636047180177603,-1.94,0.0331,-23.1506,12.6071,0.5648,132.5267
1626204,Larry Nance Jr.,2017-18,2018-02-08,LAL,CLE,42,24,medium_shift,21.9524,8.5714,6.7619,1.3571,1.4048,0.4762,0.9762,0.5815,0.0238,0.4456,0.618,85.7222,-1.0,0.3905,0.0618,0.308,0.0445,106.0,112.0,107.3,111.1,-1.3,1.0,100.9,98.72,0.548,0.584,0.517,0.547,0.584,0.579,0.155,0.139,0.505,0.492,6.0,3.799999999999997,2.3,-2.180000000000007,0.03599999999999992,0.030000000000000027,-0.0050000000000000044,-0.015999999999999986,-0.013000000000000012,2.2636047180177603,0.3036,-0.0328,7.6327,8.875,0.5852,93.3549
203918,Rodney Hood,2017-18,2018-02-08,UTA,CLE,39,21,large_shift,27.7692,16.7949,2.8462,1.6667,0.7692,0.1795,1.6154,0.4184,0.3861,0.6239,0.5507,150.9073,-2.0513,0.6048,0.06,0.1025,0.0582,107.4,112.0,103.0,111.1,4.4,1.0,96.58,98.72,0.564,0.584,0.527,0.547,0.586,0.579,0.152,0.139,0.509,0.492,4.599999999999994,8.099999999999994,-3.4000000000000004,2.1400000000000006,0.020000000000000018,0.020000000000000018,-0.007000000000000006,-0.012999999999999984,-0.017000000000000015,3.1256991604556106,-5.9853,-0.0181,-50.1464,10.8095,0.5327,100.7609
2207,Joe Johnson,2017-18,2018-02-08,UTA,HOU,32,23,medium_shift,21.8438,7.2812,3.3438,1.4062,0.375,0.1875,0.9688,0.4021,0.226,0.3203,0.4925,95.1192,-3.0312,0.3333,0.0644,0.1531,0.0444,107.4,114.1,103.0,105.7,4.4,8.4,96.58,98.02,0.564,0.59,0.527,0.551,0.586,0.557,0.152,0.141,0.509,0.503,6.699999999999989,2.700000000000003,4.0,1.4399999999999977,0.026000000000000023,0.02400000000000002,-0.028999999999999915,-0.01100000000000001,-0.006000000000000005,1.8527527978247704,-1.2378,-0.0073,-16.9424,6.0435,0.4852,78.1768
201588,George Hill,2017-18,2018-02-08,SAC,CLE,43,24,large_shift,26.5581,10.2558,2.7209,2.7674,0.907,0.2791,1.3953,0.4318,0.3493,0.5364,0.5967,94.5291,-5.7442,0.3862,0.1042,0.1025,0.0525,103.1,112.0,110.4,111.1,-7.3,1.0,95.5,98.72,0.529,0.584,0.502,0.547,0.556,0.579,0.143,0.139,0.489,0.492,8.900000000000006,0.6999999999999886,8.3,3.219999999999999,0.05499999999999994,0.04500000000000004,0.02299999999999991,-0.003999999999999976,0.0030000000000000027,3.00986451618624,-0.8391,-0.0455,-9.8433,9.4167,0.5511,84.6858
202326,DeMarcus Cousins,2016-17,2017-02-20,SAC,NOP,55,17,large_shift,34.3818,27.7818,10.6,4.8364,1.3636,1.3455,3.7636,0.4526,0.3349,0.7355,0.5619,208.3662,-0.5818,0.808,0.1407,0.3083,0.1095,106.6,104.7,110.8,106.8,-4.2,-2.1,95.42,98.56,0.556,0.539,0.516,0.504,0.594,0.582,0.152,0.129,0.492,0.48,-1.8999999999999915,-4.0,2.1,3.1400000000000006,-0.017000000000000015,-0.01200000000000001,-0.01200000000000001,-0.022999999999999993,-0.01200000000000001,2.3598862621250327,-3.4289,0.0017,-26.5876,24.3529,0.5637,181.7787
201586,Serge Ibaka,2016-17,2017-02-14,ORL,TOR,56,23,large_shift,30.5714,15.1071,6.8214,1.0714,0.6071,1.625,1.1786,0.4801,0.3847,0.4979,0.5693,117.0452,-3.3214,0.4942,0.035,0.2231,0.0386,103.7,111.4,110.3,107.1,-6.5,4.3,96.9,95.41,0.524,0.561,0.489,0.517,0.58,0.472,0.137,0.132,0.491,0.505,7.700000000000003,-3.200000000000003,10.8,-1.490000000000009,0.03700000000000003,0.028000000000000025,-0.10799999999999998,-0.0050000000000000044,0.014000000000000012,2.810658146434816,-0.8898,-0.0131,0.5878,14.2174,0.5562,117.6331
200782,P.J. Tucker,2016-17,2017-02-23,PHX,TOR,57,24,large_shift,28.5263,7.0351,6.0,1.2807,1.4912,0.2456,0.9123,0.3647,0.2509,0.3513,0.5169,64.3797,-2.6842,0.2466,0.0449,0.2103,0.032,106.1,111.4,111.3,107.1,-5.2,4.3,100.85,95.41,0.538,0.561,0.493,0.517,0.491,0.472,0.152,0.132,0.503,0.505,5.300000000000011,-4.200000000000003,9.5,-5.439999999999998,0.02300000000000002,0.02400000000000002,-0.019000000000000017,-0.01999999999999999,0.0020000000000000018,2.3817641282491224,-1.2434,-0.0023,-2.7179,5.7917,0.5147,61.6619
201959,Taj Gibson,2016-17,2017-02-23,CHI,OKC,55,23,small_shift,27.3636,11.6182,6.9455,1.0909,0.4909,0.9091,1.4,0.5265,0.0364,0.5339,0.5486,109.5054,-0.3273,0.4246,0.0399,0.2538,0.0512,106.5,107.9,106.2,107.1,0.3,0.8,96.02,98.18,0.53,0.54,0.487,0.5,0.584,0.532,0.14,0.152,0.519,0.528,1.4000000000000057,0.8999999999999915,0.5,2.160000000000011,0.010000000000000009,0.013000000000000012,-0.051999999999999935,0.011999999999999983,0.009000000000000008,1.5233137079506411,-2.6182,-0.021,3.9432,9.0,0.5276,113.4486
203926,Doug McDermott,2016-17,2017-02-23,CHI,OKC,44,22,small_shift,24.5,10.1591,2.9545,1.0227,0.25,0.0909,0.7273,0.4522,0.3031,0.5339,0.5553,100.7397,0.2273,0.4147,0.0417,0.1206,0.0297,106.5,107.9,106.2,107.1,0.3,0.8,96.02,98.18,0.53,0.54,0.487,0.5,0.584,0.532,0.14,0.152,0.519,0.528,1.4000000000000057,0.8999999999999915,0.5,2.160000000000011,0.010000000000000009,0.013000000000000012,-0.051999999999999935,0.011999999999999983,0.009000000000000008,1.5233137079506411,-3.5682,-0.0039,-22.402,6.5909,0.5514,78.3376
101141,Ersan Ilyasova,2016-17,2017-02-23,PHI,ATL,53,26,small_shift,27.3019,14.8302,5.9245,1.8302,0.6226,0.2642,1.4717,0.4373,0.3627,0.6318,0.5531,132.0053,-1.6415,0.5432,0.067,0.217,0.0539,102.7,104.5,108.2,105.2,-5.5,-0.7,99.07,97.76,0.539,0.541,0.501,0.504,0.631,0.621,0.167,0.16,0.49,0.502,1.7999999999999972,-3.0,4.8,-1.309999999999988,0.0020000000000000018,0.0030000000000000027,-0.010000000000000009,-0.007000000000000006,0.01200000000000001,0.8636950961228174,-4.4456,-0.0229,-20.2528,10.3846,0.5302,111.7525
202711,Bojan Bogdanovic,2016-17,2017-02-23,BKN,WAS,55,26,medium_shift,26.9273,14.2364,3.5818,1.6364,0.4364,0.0545,1.6909,0.4258,0.3356,0.6665,0.572,123.8258,-5.3455,0.5287,0.0608,0.133,0.0628,103.6,110.4,110.1,108.8,-6.5,1.7,101.75,97.94,0.551,0.564,0.507,0.528,0.566,0.577,0.162,0.143,0.483,0.501,6.800000000000011,-1.2999999999999972,8.2,-3.8100000000000023,0.0129999999999999,0.02100000000000002,0.01100000000000001,-0.019000000000000017,0.018000000000000016,1.8451249420435882,-1.5441,0.045,1.1283,12.6923,0.617,124.954
202699,Tobias Harris,2015-16,2016-02-18,ORL,DET,49,27,medium_shift,32.898,13.6531,6.9796,2.0204,0.9592,0.5714,1.5918,0.4673,0.2962,0.6257,0.5499,105.6906,-0.6531,0.415,0.0614,0.2122,0.0484,104.4,105.3,106.0,104.9,-1.6,0.3,96.68,95.75,0.533,0.522,0.5,0.491,0.596,0.512,0.144,0.14,0.495,0.521,0.8999999999999915,-1.0999999999999943,1.9000000000000001,-0.9300000000000068,-0.01100000000000001,-0.009000000000000008,-0.08399999999999996,-0.003999999999999976,0.026000000000000023,2.0582272325944273,2.9025,0.0268,10.2259,16.5556,0.5766,115.9165
202693,Markieff Morris,2015-16,2016-02-18,PHX,WAS,37,27,small_shift,24.7838,11.6216,5.2432,2.3514,0.8919,0.4595,2.4324,0.3819,0.2387,0.4764,0.456,147.8541,-3.5405,0.4689,0.0949,0.2116,0.0981,101.5,104.5,107.9,105.1,-6.5,-0.5,99.39,99.16,0.526,0.544,0.487,0.511,0.558,0.619,0.173,0.145,0.508,0.49,3.0,-2.8000000000000114,6.0,-0.23000000000000398,0.018000000000000016,0.02400000000000002,0.06099999999999994,-0.027999999999999997,-0.018000000000000016,1.8099911871962384,0.7858,0.0822,-26.9394,12.4074,0.5382,120.9147
201584,Courtney Lee,2015-16,2016-02-18,MEM,CHA,51,28,small_shift,29.2549,10.0196,2.3137,1.4902,1.0196,0.3137,0.9608,0.4545,0.3415,0.5707,0.5561,87.0602,0.8431,0.3425,0.0509,0.0791,0.0328,104.7,106.4,107.1,103.7,-2.4,2.7,93.95,96.24,0.524,0.545,0.477,0.502,0.562,0.586,0.14,0.129,0.495,0.499,1.7000000000000028,-3.3999999999999915,5.1,2.289999999999992,0.02100000000000002,0.025000000000000022,0.02399999999999991,-0.01100000000000001,0.0040000000000000036,1.5046681362292913,-1.091,-0.016,-12.0585,8.9286,0.5401,75.0016
